name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
anon_security_definer_function_executable,Public Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.",Function `public.test_shift_salary()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/test_shift_salary`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable,"{""name"":""test_shift_salary"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",anon_security_definer_function_executable_public_test_shift_salary_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.advance_in_my_company(_advance_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/advance_in_my_company`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""advance_in_my_company"",""schema"":""public"",""language"":""sql"",""arguments"":""_advance_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_advance_in_my_company__advance_id uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.calculate_employee_salary(p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/calculate_employee_salary`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""calculate_employee_salary"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_calculate_employee_salary_p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.calculate_order_salary_for_app(p_app_id uuid, p_orders integer, p_attendance_days integer, p_fixed_scheme_ids uuid[], p_allow_target_bonus boolean)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/calculate_order_salary_for_app`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""calculate_order_salary_for_app"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_app_id uuid, p_orders integer, p_attendance_days integer, p_fixed_scheme_ids uuid[], p_allow_target_bonus boolean"",""security_definer"":true}","authenticated_security_definer_function_executable_public_calculate_order_salary_for_app_p_app_id uuid, p_orders integer, p_attendance_days integer, p_fixed_scheme_ids uuid[], p_allow_target_bonus boolean"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.calculate_salary(p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/calculate_salary`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""calculate_salary"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_calculate_salary_p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.calculate_salary_for_employee_month(p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/calculate_salary_for_employee_month`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""calculate_salary_for_employee_month"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_calculate_salary_for_employee_month_p_employee_id uuid, p_month_year text, p_payment_method text, p_manual_deduction numeric, p_manual_deduction_note text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.calculate_salary_for_month(p_month_year text, p_payment_method text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/calculate_salary_for_month`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""calculate_salary_for_month"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month_year text, p_payment_method text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_calculate_salary_for_month_p_month_year text, p_payment_method text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.capture_salary_month_snapshot(p_month_year text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/capture_salary_month_snapshot`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""capture_salary_month_snapshot"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month_year text"",""security_definer"":true}",authenticated_security_definer_function_executable_public_capture_salary_month_snapshot_p_month_year text
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.check_employee_operational_records(p_employee_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_employee_operational_records`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""check_employee_operational_records"",""schema"":""public"",""language"":""sql"",""arguments"":""p_employee_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_check_employee_operational_records_p_employee_id uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.check_in(p_employee_id uuid, p_checkin_at timestamp with time zone)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_in`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""check_in"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_checkin_at timestamp with time zone"",""security_definer"":true}","authenticated_security_definer_function_executable_public_check_in_p_employee_id uuid, p_checkin_at timestamp with time zone"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.check_out(p_employee_id uuid, p_checkout_at timestamp with time zone)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_out`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""check_out"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_checkout_at timestamp with time zone"",""security_definer"":true}","authenticated_security_definer_function_executable_public_check_out_p_employee_id uuid, p_checkout_at timestamp with time zone"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview(p_cip text, p_month integer, p_year integer, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview"",""schema"":""public"",""language"":""sql"",""arguments"":""p_cip text, p_month integer, p_year integer, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_p_cip text, p_month integer, p_year integer, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview(p_cip text, p_monthly_year text, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview"",""schema"":""public"",""language"":""sql"",""arguments"":""p_cip text, p_monthly_year text, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_p_cip text, p_monthly_year text, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview(p_month integer, p_year integer, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview"",""schema"":""public"",""language"":""sql"",""arguments"":""p_month integer, p_year integer, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_p_month integer, p_year integer, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview_rpc(p_cip text, p_month integer, p_year integer, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview_rpc"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_cip text, p_month integer, p_year integer, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_rpc_p_cip text, p_month integer, p_year integer, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview_rpc(p_cip text, p_monthly_year text, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview_rpc"",""schema"":""public"",""language"":""sql"",""arguments"":""p_cip text, p_monthly_year text, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_rpc_p_cip text, p_monthly_year text, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview_rpc(p_month integer, p_year integer, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview_rpc"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month integer, p_year integer, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_rpc_p_month integer, p_year integer, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.dashboard_overview_rpc(p_month_year text, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/dashboard_overview_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""dashboard_overview_rpc"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month_year text, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_dashboard_overview_rpc_p_month_year text, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.employee_in_my_company(_employee_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/employee_in_my_company`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""employee_in_my_company"",""schema"":""public"",""language"":""sql"",""arguments"":""_employee_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_employee_in_my_company__employee_id uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.handle_new_user()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/handle_new_user`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""handle_new_user"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_handle_new_user_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.handle_new_user_role()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/handle_new_user_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""handle_new_user_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_handle_new_user_role_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_permission(p_resource text, p_action text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_permission`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_permission"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_resource text, p_action text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_permission_p_resource text, p_action text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_role(_user_id uuid, _role public.app_role)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_role"",""schema"":""public"",""language"":""sql"",""arguments"":""_user_id uuid, _role public.app_role"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_role__user_id uuid, _role public.app_role"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.is_active_user(_user_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_active_user`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""is_active_user"",""schema"":""public"",""language"":""sql"",""arguments"":""_user_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_is_active_user__user_id uuid
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.is_internal_user()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_internal_user`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""is_internal_user"",""schema"":""public"",""language"":""sql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_is_internal_user_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.is_salary_month_visible_employee(p_employee_id uuid, p_month_year text, p_status text, p_sponsorship_status text, p_job_title text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_salary_month_visible_employee`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""is_salary_month_visible_employee"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_month_year text, p_status text, p_sponsorship_status text, p_job_title text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_is_salary_month_visible_employee_p_employee_id uuid, p_month_year text, p_status text, p_sponsorship_status text, p_job_title text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.log_admin_action_cud()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/log_admin_action_cud`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""log_admin_action_cud"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_log_admin_action_cud_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.log_audit_event()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/log_audit_event`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""log_audit_event"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_log_audit_event_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.performance_dashboard_rpc(p_month_year text, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/performance_dashboard_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""performance_dashboard_rpc"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month_year text, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_performance_dashboard_rpc_p_month_year text, p_today date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.preview_salary_for_month(p_month_year text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/preview_salary_for_month`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""preview_salary_for_month"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month_year text"",""security_definer"":true}",authenticated_security_definer_function_executable_public_preview_salary_for_month_p_month_year text
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.replace_daily_orders_month_rpc(p_month_year text, p_rows jsonb, p_source_type text, p_file_name text, p_target_app_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/replace_daily_orders_month_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""replace_daily_orders_month_rpc"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_month_year text, p_rows jsonb, p_source_type text, p_file_name text, p_target_app_id uuid"",""security_definer"":true}","authenticated_security_definer_function_executable_public_replace_daily_orders_month_rpc_p_month_year text, p_rows jsonb, p_source_type text, p_file_name text, p_target_app_id uuid"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.rider_profile_performance_rpc(p_employee_id uuid, p_month_year text, p_today date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/rider_profile_performance_rpc`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""rider_profile_performance_rpc"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_month_year text, p_today date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_rider_profile_performance_rpc_p_employee_id uuid, p_month_year text, p_today date"
